match_id,version,start_time,ally_hero1,ally_hero2,ally_hero3,ally_hero4,enemy_team1,enemy_team2,enemy_team3,enemy_team4,enemy_team5,banned_hero1,banned_hero2,banned_hero3,banned_hero4,banned_hero5,banned_hero6,banned_hero7,banned_hero8,banned_hero9,banned_hero10,banned_hero11,banned_hero12
123934950,20,1360707282,48,78,90,55,85,27,40,54,80,91,65,88,97,3,13,79,86,58,52,,
3889323628,21,1526294713,51,80,78,98,31,43,16,96,12,91,69,52,60,64,53,100,65,23,106,17,15
1668437721,20,1438116643,3,39,89,1,85,56,52,26,100,11,62,72,112,50,7,55,4,12,61,,
3172011068,20,1494523500,7,46,63,102,90,70,11,51,104,37,83,5,32,91,100,87,109,3,20,,
182239104,20,1367050424,12,78,86,39,54,17,25,38,79,91,65,53,88,51,97,80,55,72,13,,
340980808,20,1381498535,54,95,92,98,22,5,15,102,53,89,103,65,91,1,55,12,86,62,73,,
172492475,16,1365885280,8,97,3,80,86,78,90,38,54,53,91,55,65,72,46,48,39,12,88,,
3187362449,18,1495037475,76,69,54,51,87,109,49,55,16,83,97,32,37,18,11,70,74,46,34,,
1944054411,20,1447872920,69,59,82,19,73,85,38,39,7,112,28,100,62,10,11,8,21,31,87,,
3530018295,21,1509289388,12,69,40,106,74,53,75,60,36,86,7,71,61,20,97,47,66,4,82,,
2964553821,20,1485980274,79,109,106,55,84,48,35,86,88,91,80,108,28,33,11,71,13,66,46,,
1377406272,20,1428261358,11,51,22,95,71,34,77,2,86,7,66,35,39,26,65,50,101,91,17,,
371500501,20,1383592251,43,76,7,62,48,53,16,23,92,54,31,98,103,45,47,66,15,9,86,,
2547405264,20,1470269992,2,16,91,59,62,9,29,79,48,32,55,65,6,15,23,89,103,43,28,,
3453507646,21,1505828709,109,104,107,106,92,13,88,53,81,40,75,36,7,27,61,111,18,6,95,,
2109974422,20,1453967971,55,109,107,20,41,25,74,100,92,91,65,80,66,30,67,72,61,53,18,,
2010786896,20,1450426434,100,106,25,85,74,42,68,20,71,3,72,55,91,97,60,21,28,1,47,,
3453428821,21,1505826241,86,8,53,106,112,9,16,65,109,75,36,7,40,61,69,71,104,63,18,,
227664402,None,1372155166,72,46,86,21,51,92,58,49,67,91,65,55,73,38,13,23,66,3,63,,
4221784770,21,1542341110,99,113,107,63,77,52,110,45,19,33,96,10,91,2,12,53,67,7,81,17,108
529793236,20,1392840521,9,97,92,99,48,53,79,103,27,74,88,17,54,98,66,46,58,26,65,,
1907594589,20,1446393605,28,1,19,62,11,20,10,8,21,100,69,73,106,38,92,71,72,82,29,,
591554213,20,1396451536,69,11,86,65,60,53,51,68,58,106,77,89,50,92,70,54,96,93,13,,
403544814,20,1385727334,54,17,101,51,103,40,63,21,13,53,58,91,5,31,66,33,76,86,3,,
1315157115,20,1426196545,65,78,101,35,12,2,20,100,39,11,79,66,99,13,96,30,95,25,50,,
2519945146,20,1469160747,10,29,79,70,38,59,63,50,91,41,32,6,55,98,109,8,9,19,47,,
1874337645,20,1445130873,61,106,60,31,38,7,11,50,59,91,69,71,100,28,21,99,3,73,93,,
937697531,20,1412357448,7,78,1,29,9,47,104,53,3,101,91,15,43,75,65,20,36,94,96,,
3145389817,20,1493411941,91,74,98,38,37,85,16,17,93,83,32,33,25,109,106,89,18,46,63,,
119177565,20,1360257353,48,39,55,40,85,64,13,72,56,90,65,91,88,3,80,86,61,79,53,,
3501476143,21,1507989974,107,40,13,9,71,114,39,58,45,60,88,32,66,61,12,106,91,6,25,,
613320799,20,1397675991,63,46,27,65,3,91,19,9,74,68,77,50,106,86,89,55,40,8,96,,
4063402142,21,1534450966,86,113,4,74,88,63,26,17,36,112,58,19,91,75,42,22,7,70,61,49,46
2408631374,20,1464921850,8,28,26,74,41,30,65,110,9,107,91,69,38,56,43,5,61,39,13,,
3701923243,21,1517042134,51,108,95,76,20,87,94,89,57,66,19,86,3,58,15,46,11,33,12,72,82
1534228227,20,1433674182,85,39,30,11,52,3,51,86,72,50,66,100,91,47,61,68,89,62,17,,
4063131437,21,1534435206,107,63,49,99,3,61,19,9,23,36,75,56,42,58,53,46,119,82,112,76,4
206787800,20,1369863817,10,39,86,55,13,66,54,21,53,92,91,72,65,90,38,58,88,73,52,,
2455173437,16,1466635338,109,65,20,74,104,43,16,110,107,103,32,98,55,18,90,82,38,29,39,,
1947403563,20,1448023308,100,106,97,62,112,98,2,60,21,11,28,3,69,55,88,8,82,74,59,,
371606617,20,1383599857,9,39,92,98,53,16,33,74,72,69,31,45,62,43,65,54,51,76,47,,
3019669867,21,1488013353,29,90,80,17,63,50,28,34,16,107,91,55,62,74,106,2,98,104,88,,
2076295390,20,1452708475,55,18,80,20,111,43,100,29,106,74,107,66,91,62,77,67,50,88,72,,
3552694103,21,1510265401,48,86,57,9,84,114,35,78,50,3,31,112,85,87,38,1,70,54,15,93,49
1366766217,20,1427913365,105,39,26,17,101,6,95,2,92,66,35,33,60,78,25,44,99,20,61,,
2974745922,20,1486232838,87,75,44,28,20,46,16,86,63,97,106,48,80,108,14,11,85,109,93,,
391875889,20,1384893779,54,76,5,51,15,53,40,65,20,103,62,92,98,48,17,9,13,86,21,,
331902850,20,1380824992,63,11,88,13,48,95,89,66,51,76,91,55,65,86,72,92,73,46,80,,
404832490,20,1385816679,54,13,26,56,47,5,19,91,51,58,53,31,103,3,63,76,48,60,98,,
4185679954,21,1540461614,110,73,86,23,56,112,33,17,84,10,91,2,63,19,53,4,25,114,82,6,109
2772990290,20,1478945365,79,29,48,74,98,10,5,84,88,6,65,91,28,18,38,76,41,89,8,,
2077933059,20,1452779798,98,63,74,50,58,43,80,20,30,91,66,3,55,78,65,41,61,12,23,,
429625547,20,1387383668,48,13,5,99,31,93,92,45,51,76,103,40,73,54,102,63,59,86,79,,
2675743100,20,1475114454,30,2,8,17,52,91,65,18,98,79,76,103,6,10,62,47,74,111,29,,
2967565653,20,1486055416,30,13,36,80,5,55,34,18,107,48,28,91,90,88,106,20,35,33,46,,
1032328950,20,1416256652,103,106,13,53,40,33,93,101,43,69,78,20,91,29,1,47,90,89,44,,
2558387942,20,1470706009,109,38,79,73,9,23,8,106,112,98,91,103,6,66,68,65,10,58,55,,
3226894905,20,1496673259,76,86,63,57,106,65,100,110,80,90,51,91,39,88,87,33,58,55,104,,
611936738,20,1397593663,67,17,27,9,34,89,72,5,13,83,65,106,77,86,88,50,74,92,69,,
1473427701,20,1431636369,51,39,86,11,26,78,62,77,92,66,72,91,49,58,47,61,88,100,55,,
140773791,20,1362330720,54,17,86,39,3,46,72,53,58,97,65,91,88,85,1,55,13,62,52,,
396837635,20,1385228176,72,76,31,62,5,48,9,66,46,92,54,103,40,69,21,51,65,86,15,,
1109206001,20,1419267620,87,60,109,103,20,96,89,64,84,77,91,101,78,43,22,93,13,1,15,,
515737314,20,1392148357,54,74,26,15,99,45,76,50,92,66,89,58,48,53,69,88,68,51,98,,
380331315,20,1384206302,9,23,92,97,13,58,72,103,40,62,53,51,54,63,80,98,69,65,55,,
191044162,16,1368032854,99,101,86,53,85,17,54,83,79,90,91,97,65,55,3,8,62,88,80,,
3230203167,20,1496826294,17,88,95,29,92,13,23,78,6,51,60,83,107,46,74,109,106,49,61,,
1478815533,20,1431802967,61,49,92,11,20,13,55,50,6,79,66,72,91,17,51,39,86,28,30,,
3046994814,20,1489169141,21,106,109,61,44,86,93,28,88,80,96,90,84,107,33,8,57,98,104,,
3514757987,21,1508595726,4,22,53,36,114,13,62,60,112,91,40,45,88,47,87,106,68,65,70,,
3593471736,21,1512162376,59,86,102,94,114,43,112,29,107,15,80,3,62,16,57,98,88,93,81,19,12
3575387841,21,1511320802,30,52,12,29,37,98,72,53,28,86,84,60,13,71,64,15,17,70,19,31,54
3888646761,21,1526267029,77,7,69,63,43,100,65,3,114,80,52,23,89,60,87,26,93,92,112,95,106
991206298,20,1414603370,7,13,36,69,18,43,101,94,29,91,84,78,9,30,68,10,47,48,46,,
3159385619,20,1494014699,86,106,63,96,55,71,25,8,87,104,114,102,32,33,54,2,93,88,76,,
379146888,20,1384114344,43,40,92,51,97,5,9,21,62,54,31,98,53,63,66,48,58,13,45,,
2234586313,20,1458412747,53,6,40,26,111,58,43,76,41,91,29,65,33,38,74,77,21,47,72,,
706263218,20,1402167650,69,74,86,65,97,23,87,58,19,77,34,91,83,99,16,49,78,33,48,,
3328189164,20,1500690575,35,16,81,7,33,100,47,41,68,71,60,55,65,95,29,17,86,25,15,,
972689000,20,1413812736,87,47,56,104,69,91,99,97,40,78,89,84,93,49,44,33,18,54,64,,
221218881,20,1371417849,72,13,92,62,58,64,55,10,69,91,65,83,66,53,89,39,23,86,45,,
1203737361,20,1422774561,2,36,20,11,94,97,27,78,7,91,66,26,77,65,58,37,86,39,98,,
3862694365,21,1525278196,86,8,97,23,26,77,43,55,16,91,80,57,52,54,71,68,87,10,102,1,93
1047955643,20,1416860107,87,29,106,61,92,56,77,86,41,47,91,104,78,13,103,20,33,10,69,,
1670611989,20,1438186688,55,39,30,11,87,19,7,72,91,89,52,85,100,61,62,66,25,3,112,,
240720294,20,1373580292,92,39,72,62,90,79,9,70,13,54,55,65,91,12,83,89,66,88,47,,
1201593036,20,1422706070,99,2,86,15,94,7,64,29,47,11,65,66,68,77,31,61,58,10,35,,
655226059,20,1399835647,54,46,3,65,20,9,13,79,52,74,53,55,106,42,16,27,68,63,69,,
702325332,20,1401994288,15,34,27,78,23,69,29,63,9,58,83,65,77,26,55,86,13,8,3,,
2728066629,20,1477164316,37,28,54,74,109,91,107,65,88,76,90,6,79,2,18,62,9,17,13,,
4165365412,21,1539366350,2,119,94,6,84,56,38,50,35,19,10,91,63,83,12,112,33,61,25,46,73
1950431595,20,1448123780,28,42,25,68,3,100,11,7,18,91,69,112,21,12,59,72,106,74,51,,
4225454337,21,1542521394,86,19,109,27,96,78,17,110,33,10,91,75,3,36,12,114,74,59,25,67,106
370316930,20,1383508754,94,78,31,51,45,34,92,73,66,103,54,62,98,53,74,65,1,17,21,,
1006441356,20,1415212684,84,29,35,31,103,15,41,21,33,13,91,101,78,20,36,96,7,89,30,,
1673078706,20,1438272619,85,15,112,4,71,62,39,12,30,89,52,11,72,50,91,100,25,106,26,,
1687000541,20,1438729857,2,11,30,1,55,60,46,86,72,39,52,112,89,62,100,25,51,61,3,,
584015812,20,1396035198,67,13,92,96,65,66,48,50,80,69,88,106,77,40,89,54,74,46,33,,
980759671,20,1414170736,87,13,1,98,91,65,106,15,101,78,47,29,104,69,96,41,93,88,94,,
3251406866,20,1497554761,39,51,99,33,16,13,41,40,68,82,83,86,5,90,18,54,74,59,75,,
3352267755,21,1501706345,17,88,12,7,103,32,39,86,41,65,53,60,55,36,47,6,75,4,104,,
647827195,20,1399482989,9,46,42,55,78,92,27,96,48,65,50,77,74,106,53,16,47,79,17,,
3572608314,21,1511175655,100,10,102,19,112,43,54,28,38,84,86,3,62,39,60,29,15,57,20,35,76
209957227,20,1370192428,72,60,92,55,86,88,80,51,93,91,65,3,54,13,39,79,52,23,8,,
428277951,20,1387300340,48,13,92,62,63,5,17,84,53,76,103,99,73,54,33,69,66,39,49,,
3503821664,21,1508079022,63,88,13,46,114,69,45,7,54,91,31,40,66,106,61,6,68,9,47,,
1569165234,20,1434831356,100,17,105,4,87,39,85,49,51,11,91,79,52,30,22,89,13,92,12,,
3550918091,21,1510177193,54,7,29,49,88,63,13,64,94,112,86,3,60,51,38,47,39,1,57,108,68
3552551775,20,1510256101,20,28,29,17,50,18,107,65,4,86,112,7,78,71,38,13,54,48,6,36,94
131190267,20,1361398489,19,81,62,90,88,78,33,20,54,80,55,65,72,61,86,97,79,13,53,,
3046046579,20,1489140693,90,106,81,33,8,86,11,28,60,20,96,80,91,54,16,17,98,74,104,,
312333737,20,1379344558,73,13,83,55,17,69,62,86,54,89,65,92,91,76,63,53,95,1,5,,
4129143698,21,1537525960,108,10,119,4,5,36,72,96,91,61,6,19,63,112,7,12,74,2,78,106,22
4190235763,21,1540666382,40,12,33,114,63,2,36,9,75,53,10,91,86,3,19,73,4,92,107,74,59
141445208,20,1362414667,49,53,86,46,54,13,97,3,52,88,65,55,91,12,79,1,38,41,66,,
178257509,20,1366550505,54,65,27,72,12,51,97,73,86,90,80,88,91,64,79,53,3,55,25,,
310108779,20,1379182342,95,4,27,53,5,76,98,89,17,80,55,65,91,63,15,51,39,1,54,,
426787326,20,1387214323,53,103,5,48,73,88,33,79,9,40,58,92,76,51,13,69,62,93,99,,
529698566,20,1392836027,54,17,86,55,70,53,26,103,92,88,74,48,5,66,90,91,58,98,3,,
428191058,20,1387296492,48,73,79,103,13,56,5,99,66,58,76,51,92,98,86,49,91,46,63,,
622620781,20,1398183798,77,65,92,53,68,13,9,20,98,74,106,96,89,48,40,99,17,5,80,,
4063611898,21,1534469308,56,103,65,95,72,91,111,19,104,63,58,45,36,113,20,33,3,82,51,75,59
3941740660,21,1528536467,12,103,9,106,37,42,25,38,88,80,91,77,66,22,3,2,26,60,93,67,10
1206042580,20,1422850153,99,88,25,11,30,39,13,5,95,26,2,20,33,6,61,77,86,3,83,,
4129555588,21,1537539836,77,86,9,68,7,18,59,67,94,19,105,61,91,71,31,85,,,,,
4061815647,21,1534358653,86,36,45,49,56,5,19,25,88,92,75,6,14,33,58,113,9,85,77,42,61
3766752458,21,1520327331,12,91,99,15,63,30,66,92,28,7,45,103,72,62,19,16,108,39,61,109,82
1076708742,20,1417976240,103,22,89,29,40,84,53,42,109,91,77,104,78,41,13,33,50,30,93,,
178480618,20,1366567082,12,46,86,38,54,2,34,79,88,55,91,97,65,72,51,37,17,53,39,,
2353049287,20,1462871105,54,55,26,39,100,74,72,87,65,62,69,58,38,106,110,67,91,13,49,,
404918131,20,1385820495,8,13,52,56,65,5,72,92,62,53,103,40,54,31,3,21,86,76,60,,
473921254,20,1390054539,23,74,92,51,5,40,55,48,49,53,58,91,73,45,54,63,72,9,103,,
2452877732,16,1466539195,43,38,30,93,69,9,26,18,60,32,62,54,110,27,6,28,109,98,41,,
138367632,20,1362075769,54,17,90,80,55,79,46,25,32,91,65,97,88,12,39,52,21,66,78,,
4153563499,21,1538749419,25,112,10,106,119,78,83,39,109,19,7,61,91,63,45,46,73,75,110,65,22
403021501,20,1385675533,48,9,21,51,72,63,5,98,92,53,54,31,103,49,76,65,17,13,38,,
557034762,20,1394468299,56,106,88,98,65,9,68,86,69,58,92,74,50,83,17,48,40,54,27,,
2409398145,20,1464952591,106,7,68,13,6,21,53,86,91,107,62,58,54,20,61,65,3,32,55,,
500109730,20,1391537780,47,74,86,98,48,51,13,87,33,5,58,62,92,40,54,45,69,72,46,,
2551353251,20,1470431369,15,38,9,41,85,98,8,79,88,59,91,65,6,48,73,89,10,63,28,,
3137076847,20,1493015282,91,11,81,102,57,106,5,20,48,33,83,74,114,109,86,8,25,71,99,,
4156823337,21,1538903978,63,10,86,23,5,74,88,4,36,19,7,75,6,91,112,41,113,26,114,85,46
3234831963,20,1497003523,86,4,54,99,68,43,41,88,15,83,97,51,60,104,23,63,33,18,13,,
4225649985,21,1542529729,12,86,114,22,2,109,52,78,110,10,91,36,3,33,96,113,50,63,7,17,59
591761177,20,1396460436,40,106,86,13,5,51,74,87,10,89,77,88,65,69,50,55,27,48,67,,
3327492335,20,1500654241,7,74,12,55,71,111,1,47,65,41,51,27,60,72,106,63,31,21,54,,
192455893,16,1368205235,54,13,88,80,86,97,53,1,3,55,65,90,91,12,58,72,66,73,87,,
182550849,16,1367075903,14,1,33,40,72,80,11,90,30,97,91,88,65,55,54,86,78,100,79,,
3353935010,21,1501785107,74,103,80,65,75,23,34,12,104,60,88,55,7,36,63,49,17,112,106,,
881643649,20,1410105985,64,45,34,69,15,41,33,79,96,91,101,43,77,42,27,89,97,78,47,,
3457487347,21,1506011019,88,70,13,109,91,41,11,51,104,58,68,53,65,114,36,46,74,40,61,,
898975183,20,1410797603,73,78,41,47,7,75,43,53,3,15,101,91,34,69,96,33,64,29,79,,
1874282725,20,1445127616,28,106,40,3,71,100,46,87,39,82,91,69,60,61,73,21,11,93,55,,
937544365,20,1412353097,91,13,18,69,31,96,75,101,10,47,78,15,43,106,89,7,53,29,46,,
380364875,20,1384210300,94,65,86,51,97,40,60,21,80,53,62,31,54,13,63,8,72,92,1,,
656818339,20,1399918423,63,17,101,2,88,50,13,91,72,74,65,55,9,68,69,86,31,29,30,,
1033952982,20,1416332939,91,13,19,53,75,84,15,17,104,101,78,29,103,44,10,68,93,90,95,,
352891432,20,1382303328,65,67,26,62,89,86,95,51,9,103,66,91,54,55,58,53,7,72,73,,
2775816795,20,1479035099,91,51,6,9,79,88,76,2,44,82,84,85,62,58,8,46,54,38,48,,
228643427,None,1372261615,79,25,89,63,64,54,65,10,86,73,91,88,55,21,46,13,39,17,78,,
3579099469,21,1511511982,40,94,88,29,68,60,49,19,103,66,84,15,57,62,16,51,6,43,81,53,76
3530401688,21,1509304243,98,9,45,25,84,20,35,78,58,3,31,114,60,61,54,69,8,106,4,,
3808749687,21,1522481100,7,23,65,4,120,100,72,87,57,89,16,119,30,53,102,15,54,113,88,80,8
935330672,20,1412262119,103,43,15,69,78,97,18,79,94,101,65,91,41,7,50,73,53,9,33,,
472788363,20,1389982313,72,49,92,89,93,3,9,53,31,58,73,91,74,48,102,76,51,5,99,,
2355174754,20,1462958736,8,53,26,49,88,54,73,20,66,62,38,28,69,103,65,6,55,72,43,,
1979480692,20,1449256020,55,12,11,71,3,8,21,87,28,112,91,100,69,106,59,62,72,18,82,,
3463848793,21,1506269411,88,1,45,114,68,41,36,95,86,60,53,31,66,40,51,61,81,39,74,,
140858284,16,1362336993,42,97,86,62,29,17,80,68,20,91,54,65,88,66,12,58,48,53,1,,
405383412,20,1385845691,81,76,91,51,40,16,45,21,74,53,66,54,103,65,72,13,48,62,15,,
706193846,20,1402165293,70,9,69,78,99,23,87,58,15,34,65,77,91,16,49,83,48,11,33,,
349705691,20,1382113161,54,46,91,62,88,3,95,15,65,89,76,103,92,5,66,48,58,17,86,,
3597031137,21,1512307524,63,103,29,23,72,88,79,90,80,16,107,62,57,3,19,28,54,7,78,70,11
475760161,20,1390151520,48,17,3,98,54,66,49,40,103,74,53,92,73,76,93,45,51,69,86,,
2464317937,20,1466975753,8,55,87,46,107,98,111,10,60,103,73,109,38,94,43,79,41,48,74,,
3883220784,21,1526097476,5,67,69,92,41,103,47,52,15,89,80,3,60,12,23,68,16,43,51,106,98
1074664017,20,1417909024,91,13,44,98,57,15,84,29,1,53,101,78,103,6,77,20,68,31,40,,
1977354706,20,1449173600,100,59,21,62,85,15,60,55,72,112,82,39,69,68,50,3,11,86,,,
859847485,20,1409159659,91,51,19,17,9,101,7,41,47,78,77,53,15,29,65,42,69,103,93,,
538795371,20,1393359170,63,26,92,51,55,17,87,50,54,58,88,53,74,13,28,48,65,5,76,,
3548884178,21,1510074955,87,12,73,79,45,50,42,91,32,58,86,38,71,75,85,,,,,,
353892875,20,1382379200,60,65,88,53,5,73,95,33,103,66,31,62,51,58,92,3,63,98,48,,
1265428285,20,1424640456,65,15,40,6,87,41,39,86,95,11,2,66,20,99,96,35,97,51,61,,
1021666434,20,1415829094,92,13,95,29,86,103,46,69,40,91,41,78,84,33,101,77,15,48,20,,
3893538521,21,1526458262,51,67,97,47,91,93,69,43,112,80,3,23,72,77,60,106,87,12,10,13,41
2193255935,20,1456975709,53,6,76,26,112,91,93,29,43,65,66,80,107,18,74,72,56,1,19,,
2960936576,20,1485892541,84,11,80,33,93,76,55,111,28,90,48,79,50,44,66,35,106,54,16,,
611877061,20,1397589869,63,65,40,53,20,74,73,50,96,89,77,68,106,86,69,92,9,7,48,,
194109804,16,1368378204,70,46,86,65,54,93,51,55,64,53,91,97,88,79,66,52,90,3,58,,
225724675,20,1371931913,21,10,83,53,87,64,33,47,72,55,66,91,65,63,89,86,69,67,23,,
131941088,20,1361475235,90,17,88,53,79,65,60,62,48,97,91,55,54,78,73,12,72,41,32,,
3187247990,18,1495033944,16,106,1,55,37,18,74,7,51,97,32,66,83,46,11,17,34,33,109,,
3172135818,20,1494529276,8,100,20,57,70,97,62,86,2,106,114,32,83,25,42,95,109,39,34,,
4210464788,21,1541728809,63,7,10,114,91,72,96,85,9,66,75,61,3,33,12,112,79,19,25,36,23
4224306491,21,1542463999,86,113,96,106,84,109,74,110,7,3,33,91,2,19,10,50,114,17,25,97,59
1021588399,20,1415824388,103,38,1,53,3,33,15,13,72,41,78,29,91,69,22,68,36,97,84,,
1689417916,20,1438812067,100,17,112,11,1,55,72,50,26,39,52,89,62,110,7,15,86,25,105,,
123912298,20,1360704794,54,65,80,52,79,53,72,55,29,90,97,91,88,12,58,48,66,16,3,,
1561644205,20,1434627517,55,22,91,4,61,86,39,12,62,52,85,100,11,106,30,99,51,25,18,,
4247094184,21,1543586582,58,77,90,92,105,14,99,74,50,97,54,8,22,44,95,31,80,32,53,6,98
1067689492,20,1417641050,89,78,93,53,2,72,13,91,65,29,20,22,103,69,104,33,40,84,64,,
135819191,20,1361813689,78,54,51,90,91,49,3,53,97,55,65,88,72,39,8,13,81,46,32,,
1004298854,20,1415121292,103,13,89,29,98,44,86,33,43,101,78,84,91,93,18,48,36,1,47,,
3355646788,21,1501862437,56,23,63,55,7,77,33,16,65,88,13,41,58,45,39,1,90,12,75,,
1093632754,20,1418670371,91,15,89,29,7,64,63,13,22,84,103,20,78,6,44,93,18,61,1,,
1198131437,20,1422591571,105,39,86,11,35,2,57,5,104,99,65,58,91,20,26,96,95,30,51,,
4153054156,21,1538729726,65,42,86,25,112,19,107,12,36,75,6,91,7,63,84,74,113,46,45,109,61
238663160,None,1373369058,48,49,86,55,23,72,88,92,51,91,65,54,73,66,21,58,97,53,89,,
3354180190,21,1501799519,6,88,94,53,109,78,60,107,27,7,55,31,65,18,77,72,12,13,47,,
2929717752,20,1485005036,84,106,48,88,62,79,54,74,16,91,28,108,82,93,33,107,50,57,14,,
2549424687,20,1470357691,9,88,90,93,6,87,11,102,65,91,32,59,79,13,29,47,89,15,73,,
3937484599,21,1528340871,9,21,2,12,37,38,34,100,92,101,91,86,77,103,89,106,51,93,16,15,6
616024431,20,1397834467,9,76,16,106,102,74,77,53,86,65,96,89,83,58,3,66,27,92,98,,
388459221,16,1384691068,60,76,92,98,3,51,99,5,39,31,40,54,103,62,89,55,97,25,17,,
1562416679,20,1434643598,23,37,16,12,7,93,39,96,86,4,11,100,52,61,112,51,72,55,99,,
2107662815,20,1453869445,53,93,74,50,29,22,30,109,20,41,66,55,107,60,89,10,106,85,65,,
1035722330,20,1416414581,103,13,93,53,77,63,65,84,68,91,20,29,78,104,94,33,97,43,69,,
2740099399,20,1477663886,90,98,8,17,26,54,19,16,91,28,62,65,79,74,87,84,70,57,76,,
1050012697,20,1416947447,40,78,106,69,101,42,56,29,86,43,91,20,103,84,68,93,7,16,17,,
209867577,20,1370185928,23,39,92,80,79,55,44,91,90,72,65,81,54,66,73,86,48,58,19,,
1876955365,20,1445220184,28,44,25,85,68,38,55,92,106,82,11,61,69,21,46,50,62,15,72,,
1668345858,20,1438112761,100,39,105,72,89,25,50,18,55,11,62,45,52,86,87,61,90,91,58,,
4192051898,21,1540749544,78,113,110,17,48,3,63,36,25,33,2,10,91,66,75,109,12,114,96,49,41
1200635198,20,1422677819,2,99,91,19,76,98,71,30,8,11,65,50,77,83,68,95,29,94,17,,
3467690896,21,1506441786,54,86,36,74,30,25,107,65,109,40,88,31,91,68,53,45,63,43,106,,
2234722442,20,1458417044,38,93,21,5,107,58,74,77,41,53,91,33,65,26,43,29,72,111,56,,
3047184637,20,1489177664,37,106,8,96,55,28,48,111,75,107,90,91,80,50,46,62,76,84,63,,
2769935411,20,1478833565,91,74,18,29,37,73,28,14,8,79,6,107,84,17,54,2,93,65,9,,
4078180258,21,1535137622,12,25,45,114,112,42,74,119,61,63,103,56,75,91,20,36,113,73,23,88,1
247225140,20,1374257779,73,76,86,21,90,51,13,92,72,55,91,54,65,53,49,80,46,17,88,,
2408704984,20,1464926298,56,55,30,23,6,58,21,91,28,9,107,110,73,5,65,69,49,77,13,,
2522163083,None,1469245268,70,29,79,73,9,8,87,65,41,32,103,84,6,55,93,38,10,58,68,,
733924147,20,1403378551,9,11,91,29,102,78,93,69,3,92,34,28,51,76,72,90,35,73,7,,
1265225834,20,1424635334,65,95,30,99,91,110,19,50,28,2,11,20,66,87,33,96,68,94,104,,
2723014224,20,1476979464,79,98,48,17,103,38,41,111,10,90,76,6,16,34,29,55,8,74,70,,
1196414905,None,1422527574,61,2,26,11,37,8,13,20,60,95,78,86,50,65,91,84,77,92,87,,
3049640628,20,1489267783,21,89,98,96,50,28,108,74,48,107,80,90,91,61,54,106,70,46,26,,
3570584164,21,1511080644,19,35,107,65,15,69,100,31,43,13,57,84,62,60,30,86,40,39,9,17,54
3137154342,20,1493019074,37,74,77,96,104,25,75,54,107,114,102,5,83,11,106,46,8,13,109,,
920081771,20,1411675110,85,78,72,43,6,17,3,92,63,15,77,91,101,50,13,96,53,51,79,,
540192913,20,1393453543,18,74,91,51,31,46,28,103,50,106,54,83,68,102,72,3,48,19,43,,
2311164342,20,1461306483,89,88,91,76,55,67,13,26,107,62,53,69,38,65,72,41,54,111,8,,
3694593671,21,1516682189,107,15,29,49,84,19,9,58,103,66,57,51,78,3,77,12,30,87,54,43,61
3191145157,20,1495205770,51,39,95,88,8,25,114,86,55,97,106,62,5,11,87,57,17,67,109,,
4244186412,21,1543421548,29,80,101,9,50,25,98,96,31,78,44,86,2,121,85,16,93,41,23,48,76
146059780,20,1362936563,55,97,86,56,39,92,54,63,75,90,65,88,91,66,52,3,53,72,79,,
409768045,20,1386184764,19,65,91,53,13,102,9,21,92,58,3,54,103,56,83,66,33,51,76,,
1274580736,20,1424891042,51,41,101,11,7,95,25,71,86,66,91,65,2,61,35,99,20,39,8,,
4155165022,21,1538829872,112,25,92,6,48,23,3,88,45,19,75,91,7,63,5,12,46,113,53,33,17
140891023,16,1362339910,21,13,86,53,9,78,65,79,85,90,91,54,72,17,80,39,18,34,48,,
341127762,20,1381505719,73,46,21,65,13,66,95,86,62,89,91,103,54,60,76,53,5,92,39,,
4067035268,21,1534638635,5,82,42,113,110,36,77,20,53,45,58,19,9,63,91,103,61,119,12,25,4
3562039160,20,1510678502,51,6,38,72,9,39,90,7,80,57,112,86,107,60,13,54,29,77,53,47,35
386418643,16,1384606517,54,17,3,51,31,103,9,47,26,66,55,58,62,92,89,33,15,76,13,,
4210584115,21,1541738729,33,23,120,10,112,109,88,36,59,6,91,3,63,75,114,25,7,2,45,113,46
205147000,20,1369678320,72,35,100,39,46,20,48,55,26,91,65,54,88,66,80,23,56,13,101,,
151187232,16,1363533724,80,97,20,55,81,91,17,86,51,88,65,90,12,87,21,79,13,66,38,,
2359544019,20,1463134526,89,2,91,15,39,50,18,86,80,69,38,62,53,66,73,49,6,110,28,,
3743930304,21,1519132813,101,54,108,49,39,51,19,87,12,62,38,66,47,89,15,76,29,86,57,13,52
646331452,20,1399396676,41,34,86,100,42,79,9,2,21,91,65,74,77,93,13,3,11,39,46,,
238759728,None,1373377073,49,11,52,21,53,73,97,64,16,91,92,54,65,55,79,86,3,88,77,,
4184265897,21,1540379513,9,4,20,22,109,13,110,39,75,10,91,6,19,7,63,95,2,36,97,96,12
3328375973,20,1500698849,46,86,41,55,104,16,114,1,27,47,60,33,71,68,43,31,70,15,95,,
1463959267,20,1431292889,110,15,92,6,58,79,49,63,55,66,72,91,39,51,12,61,86,99,13,,
1571057891,20,1434889477,100,15,62,52,29,25,39,89,86,91,85,11,45,90,61,50,1,47,66,,
2177171063,20,1456395665,38,72,74,20,12,87,53,8,107,76,33,62,66,22,106,26,67,61,46,,
