match_id,version,start_time,ally_hero1,ally_hero2,ally_hero3,ally_hero4,enemy_team1,enemy_team2,enemy_team3,enemy_team4,enemy_team5,
537220905,None,1393256304,16,21,106,110,8,27,47,53,93,
739676657,None,1403633879,16,31,44,88,3,38,60,69,102,
685791640,None,1401299091,9,21,53,86,14,62,70,101,102,
685723115,None,1401296656,34,42,50,62,5,21,41,69,98,
458535668,None,1389075391,31,74,93,106,40,41,53,62,90,
912120388,None,1411325128,21,43,69,101,5,9,41,82,104,
712014343,None,1402420681,3,39,71,107,34,69,77,87,96,
702208491,None,1401988954,23,39,50,70,5,30,41,68,93,
537653020,None,1393283964,13,16,26,67,9,31,38,73,109,
594610430,None,1396635975,14,76,86,109,11,18,19,27,84,
886362262,None,1410311050,35,66,75,96,27,49,88,93,102,
512986865,None,1391977702,37,54,60,63,2,12,17,31,58,
456298626,None,1388938770,8,47,51,79,26,31,56,99,104,
801955331,None,1406511072,26,33,71,81,2,7,10,69,74,
779615803,None,1405530932,14,26,39,53,13,48,51,54,87,
531411743,None,1392920569,5,49,85,93,41,53,68,74,106,
621202217,None,1398097836,72,74,75,88,5,49,63,86,109,
696331589,None,1401725989,2,34,96,110,9,11,35,69,98,
660327437,None,1400100726,26,41,86,88,8,33,36,47,54,
2128373937,None,1454617819,12,62,88,104,1,7,26,54,106,
753205479,None,1404263219,12,29,34,51,2,21,31,41,74,
814982194,None,1407086582,23,27,50,75,31,41,76,77,106,
702145315,None,1401986569,8,35,84,98,5,10,42,51,86,
601147910,None,1396994318,2,31,56,92,13,42,50,51,69,
561066697,None,1394744062,8,69,86,98,3,9,14,35,51,
499958161,None,1391530558,26,34,51,69,1,19,74,80,96,
914039000,None,1411410569,14,38,70,74,6,22,57,96,101,
765536129,None,1404838494,30,78,93,104,5,14,41,71,101,
507475080,None,1391751181,21,41,73,74,9,51,54,97,103,
817062462,None,1407181527,8,16,55,74,5,9,41,48,95,
490174186,None,1391031659,38,66,109,110,51,52,93,95,98,
839570156,None,1408233275,2,39,48,98,14,31,104,106,107,
583518593,None,1396016610,37,67,93,98,10,16,26,48,63,
907054984,None,1411151254,16,69,74,104,41,47,51,53,101,
550059486,None,1394074755,45,50,60,63,20,27,61,104,106,
868123609,None,1409521674,33,34,104,107,16,41,78,84,101,
776027948,None,1405355868,31,34,53,106,9,14,41,58,86,
608954750,None,1397413799,9,20,33,73,2,35,86,106,110,
592931975,None,1396538746,5,11,56,102,4,9,53,55,109,
646179361,None,1399390460,11,53,62,77,10,21,46,51,75,
510744314,None,1391878469,21,40,46,53,18,76,83,91,104,
586211188,None,1396136872,17,30,69,110,21,53,96,101,106,
632569146,None,1398708522,4,7,27,93,8,13,26,60,68,
778507623,None,1405486195,9,12,17,98,14,49,62,69,102,
547304863,None,1393879981,9,27,28,100,1,20,22,86,104,
857967334,None,1409073525,25,31,48,49,23,30,68,81,93,
783386959,None,1405705516,33,37,41,68,10,14,53,74,100,
684425802,None,1401244160,34,58,63,81,9,14,18,55,64,
2126671948,16,1454566902,63,90,93,100,10,40,70,74,86,
533051820,None,1393017602,9,17,72,90,26,38,74,98,109,
477316696,None,1390249249,8,63,73,104,5,43,48,92,98,
647992938,None,1399489839,9,39,69,101,2,11,21,86,106,
608995660,None,1397415781,14,86,88,89,2,50,63,67,83,
2140194941,None,1455035986,23,25,50,96,8,17,55,62,65,
896653835,None,1410704279,45,57,73,93,21,27,41,51,64,
696437661,None,1401729559,21,49,53,83,5,8,13,17,69,
447917119,None,1388472273,11,62,67,96,9,23,29,74,87,
459522598,None,1389129211,17,31,44,52,11,20,73,95,99,
645145097,None,1399332364,2,8,9,30,5,10,53,62,74,
476306694,None,1390195647,28,43,86,93,5,23,70,84,91,
540960831,None,1393510042,21,47,83,93,9,53,74,86,106,
478521798,None,1390328450,11,34,36,65,25,69,74,93,99,
1243384383,None,1424077834,7,21,46,50,12,20,39,98,101,
574513066,None,1395516690,6,11,26,35,49,53,74,80,86,
714604955,None,1402548241,13,27,44,86,3,7,9,17,106,
876893367,None,1409944569,12,27,90,105,9,22,38,93,98,
548539570,None,1393962761,5,69,74,98,4,9,27,53,67,
2137916873,None,1454948796,17,25,40,84,1,7,11,74,75,
559831562,None,1394655074,6,13,53,88,9,26,46,67,98,
2142833989,None,1455135295,1,25,39,50,8,48,68,86,106,
859550192,None,1409150246,9,69,74,89,34,41,84,88,101,
457028362,None,1388984229,9,19,35,64,14,37,63,74,104,
558624620,None,1394573886,28,47,74,86,1,53,68,69,101,
641173146,None,1399134718,31,34,63,86,11,26,41,83,93,
858448597,None,1409101983,22,25,41,101,5,9,75,77,106,
637457602,None,1398957228,41,42,93,106,9,14,31,53,59,
842721134,None,1408373532,30,41,56,87,7,9,17,82,104,
541001432,None,1393511633,5,13,33,93,26,34,59,73,74,
531247316,None,1392915046,30,51,54,74,21,36,75,86,99,
468158042,None,1389679559,46,55,72,85,7,11,40,61,77,
2120968331,None,1454337981,7,72,74,106,8,23,26,51,76,
1208346027,None,1422936772,20,22,26,101,7,11,16,35,61,
